text,audio_filepath,utterance_pitch_mean,utterance_pitch_std,snr,c50,speech_duration,speaking_rate,duration,language,speaker,speaker_id,name,PESQ,speaker_name,style,dataset,STOI,SI-SDR,MOS,data
जेल्लै में अस निक्के निक्के होंदे हे ते अपने घर जेल्लै स्कूल पढ़दे हुंदे हे प्राइमरी स्कूल जंदे हुंदे हे अस गोरमेंट मिडल स्कूल क्लास क्लूस असें जंदे होंदे हे अस पंज छे दोस्त हे मेरे म्हल्ले दे,1125899906850970_chunk_4_enhanced.wav,125.35554504394533,16.41312026977539,55.49263381958008,59.77878952026367,10.074375,19.05825423413363,10.6550208333,Dogri,Male,S4256042100305248,1125899906850970_chunk_4_enhanced.wav,3.703125,,,IndicVoices-R,0.98828125,23.125,4.46085262298584,/data-3/praveen/ivr
હોય છે તે રીતે દરેક વિદ્યાર્થીને અને દરેક ક્લાસને તે યોગ્ય જ્ઞાન આપી સકતા નથી તેથી ગુજરાત સરકારે અને ભારત,3377699720603937_chunk_2_enhanced.wav,126.27144622802734,10.442461967468262,70.05474853515625,59.33878326416016,8.26875,12.698412698412698,8.3200208333,Gujarati,Male,S4258427300337983,3377699720603937_chunk_2_enhanced.wav,3.71875,,,IndicVoices-R,0.99609375,18.625,4.3219075202941895,/data-3/praveen/ivr
ये सब बातें हमें बहुत ही अच्छी लगती हैं और वो इस पार्टी को मजबूत बनाती हैं और,5348024557602470_chunk_6_enhanced.wav,222.8393096923828,42.29391860961914,57.77842330932617,54.47393798828125,6.530625,11.790601971480523,6.5940208333,Hindi,Female,S4259618000339754,5348024557602470_chunk_6_enhanced.wav,3.78125,,,IndicVoices-R,0.99609375,27.25,4.451229095458984,/data-3/praveen/ivr
निकट दृष्टि दूर दृष्टि और दृष्टिवैषमय में बड़ी त्रुटियों को ठीक करने के लिए उन्नीस सौ निन्यानवे से अंतःकोशिकीय लेंस का उपयोग किया जाता रहा है,5348024557655587_chunk_1_enhanced.wav,223.707763671875,34.97207260131836,55.54335403442383,48.6987533569336,11.306250000000002,12.470978441127691,11.38,Hindi,Female,S4259423000359609,5348024557655587_chunk_1_enhanced.wav,3.796875,,,IndicVoices-R,0.98828125,23.375,4.386702060699463,/data-3/praveen/ivr
और हम हगर प्रदूसन की बात करे वहाँ पर इतना प्रदूसन होता हे और वहाँ पर लोग इतना प्लाश्टिक यूज़ करते हे,5348024557675762_chunk_12_enhanced.wav,217.1981964111328,26.666898727416992,52.217472076416016,59.428253173828125,7.745624999999999,12.91051399983862,7.772,Hindi,Female,S4256735600330525,5348024557675762_chunk_12_enhanced.wav,4.1875,,,IndicVoices-R,0.99609375,29.625,4.234022617340088,/data-3/praveen/ivr
ये बहोत दिक्कत की बात हे अगर सरकार ये करे कि उ पेद पोधे जादा से जादा लगाए तो इतना दिक्कत की बात नहीं होगी,5348024557675762_chunk_23_enhanced.wav,238.82940673828125,68.29435729980469,53.33963394165039,57.51187133789063,8.825625000000002,11.897174421074991,8.8980208333,Hindi,Female,S4256735600330525,5348024557675762_chunk_23_enhanced.wav,4.125,,,IndicVoices-R,0.99609375,29.125,4.4488372802734375,/data-3/praveen/ivr
जैसे कि मुझे नारियल के दही बड़े बनाना बहोत पसंद है और मैं लोगों को बहोत पसंद आते हैं लोग मुझसे,5348024557627547_chunk_2_enhanced.wav,133.1780242919922,12.850150108337402,43.03022766113281,56.48520660400391,8.201250000000002,11.339734796524915,8.2240208333,Hindi,Female,S4257734500388634,5348024557627547_chunk_2_enhanced.wav,3.421875,,,IndicVoices-R,0.9609375,18.125,4.327621936798096,/data-3/praveen/ivr
आठ छ के लिए मेरा कोविड टीकाकरण प्रमाणपत्र प्राप्त करने के लिए ओ टी पी पाँच सात चार नौ आठ शून्य का उपयोग करें,5348024557606255_chunk_2_enhanced.wav,247.8692321777344,51.32173538208008,69.21719360351562,58.01130676269531,15.136875000000003,7.134894091415829,15.368,Hindi,Female,S4258253500349747,5348024557606255_chunk_2_enhanced.wav,4.125,,,IndicVoices-R,0.99609375,28.375,4.419376850128174,/data-3/praveen/ivr
यह सभी मंदिरों में प्रमुख है शिर्डी साईं बाबा मंदिर शिर्डी साईं बाबा मंदिर महाराष्ट्र में है जो साईं बाबा की समाधि यहाँ पर बनी हुई है यहाँ पर भी लोग बहोत दूर से आते हैं,5348024557554045_chunk_6_enhanced.wav,225.2929077148437,33.03091812133789,62.86573791503906,38.36750411987305,16.470000000000002,10.200364298724953,16.527,Hindi,Female,S4259070600346303,5348024557554045_chunk_6_enhanced.wav,3.90625,,,IndicVoices-R,0.984375,29.0,4.579516410827637,/data-3/praveen/ivr
हाँ मैं आप को पाँच जिलों के नाम बता सकती हूँ गुना शिवपुरी भिंड मुरैना धतिया,5348024557731001_chunk_1_enhanced.wav,226.1348419189453,59.34404754638672,38.12395858764648,59.141578674316406,5.450625,13.759889920880632,5.466,Hindi,Female,S4259207600345604,5348024557731001_chunk_1_enhanced.wav,3.84375,,,IndicVoices-R,0.9921875,26.875,4.455708980560303,/data-3/praveen/ivr
मेरा फस्ट प्रोडक्ट एक्सपीरियेंस काफ़ी अच्छा रहा पॉज़ीटिब रहा मैंने फेस क्रीम ऑर्डर की थी क्यूँकि मेरे फेस पे बहोत दाने हो रहे थे निशान बन गए थे और इस्किन बहोत डल होता जा रा था,5348024557680852_chunk_1_enhanced.wav,213.8936004638672,53.0515251159668,41.46783828735352,52.68806076049805,11.896875,14.709745206199106,11.9670208333,Hindi,Female,S4258047800335301,5348024557680852_chunk_1_enhanced.wav,2.1875,,,IndicVoices-R,0.9765625,13.0,4.516224384307861,/data-3/praveen/ivr
और बड़ी बड़ी बड़ी बड़ी भगोने के अंदर दाल बनाई जाती है और फिर उसे परोसा जाता है ठीक और उसके बाद में,5348024557608514_chunk_4_enhanced.wav,165.63934326171875,24.25112533569336,64.57665252685547,39.34484100341797,9.078750000000005,10.353848272063882,9.0890208333,Hindi,Female,S4259730800372950,5348024557608514_chunk_4_enhanced.wav,4.0625,,,IndicVoices-R,0.9921875,26.25,4.63039493560791,/data-3/praveen/ivr
समझने के लिए सब से आसान भासा होती है क्यूंकि हमारे आंचलिक छेत्रों में और विभिन्न प्रकार के अलग अलग छेत्रों में भारत में क्यूंकि हिन,5348024557577603_chunk_6_enhanced.wav,229.58778381347656,21.24370574951172,65.9333724975586,33.50200271606445,9.01125,14.537383825773338,9.061,Hindi,Female,S4256638500327010,5348024557577603_chunk_6_enhanced.wav,3.28125,,,IndicVoices-R,0.95703125,21.0,4.435543060302734,/data-3/praveen/ivr
यह मजबूत बनाती है तथा आगे बढ़ने आगे रोप क्लाइमिंग जैसे पेड़ पर चढ़ना पहाड़ो पर चढ़ना बर्फ पर चढ़ना इसके लिए प्रेरित करती है तथा अनुभव अनुभव ही काम आता है,5348024557544582_chunk_3_enhanced.wav,156.8367462158203,14.903143882751465,65.6641845703125,30.617231369018555,13.415625000000002,11.106452364314,13.4940208333,Hindi,Male,S4256505800330722,5348024557544582_chunk_3_enhanced.wav,2.125,,,IndicVoices-R,0.90625,16.125,3.1215357780456543,/data-3/praveen/ivr
पाकिस्तान कज़ाकिस्तान अफ़ग़ानिस्तान श्रीलंका एवं म्यांमार,5348024557610684_chunk_1_enhanced.wav,121.34130859375,12.620527267456056,71.0759048461914,51.42496871948242,8.184375000000003,6.597938144329895,8.199,Hindi,Male,S4259510900331386,5348024557610684_chunk_1_enhanced.wav,3.40625,,,IndicVoices-R,0.99609375,25.625,4.455626487731934,/data-3/praveen/ivr
अन्य समय की गीत का प्रदर्सन करते हैं लोग कि खिचड़ी के अलावा अच्छे खासे पतंग उडाते हैं सब लोग,5348024557701457_chunk_19_enhanced.wav,160.7367706298828,17.66158103942871,44.61048126220703,35.815792083740234,6.075,14.979423868312756,6.1770208333,Hindi,Male,S4259538500355508,5348024557701457_chunk_19_enhanced.wav,3.15625,,,IndicVoices-R,0.96484375,17.75,4.103205680847168,/data-3/praveen/ivr
हिंदी का सब्दकोस बहुत बिसाल है और एक भाव को ब्यक्त करने के लिए सैकड़ों सब्द हैं,5348024557545368_chunk_2_enhanced.wav,207.8583221435547,30.18149375915528,61.91743087768555,31.20759010314941,6.5981250000000005,11.973098418111205,6.614,Hindi,Male,S4259864900373713,5348024557545368_chunk_2_enhanced.wav,3.625,,,IndicVoices-R,0.9921875,22.625,4.482374668121338,/data-3/praveen/ivr
और डंडा से मार के छुड़ाएंगे तो आपको भी करेंट नहीं लगेगा और आप भी करेंट से बचे रहेंगे और उसको भी बचा लेंगे और अगर उसको ज्यादे करेंट मार रहा है भई तो उसको करेंट ज्यादे मार रहा है तो उसको करंट से बचाने के लिए,5348024557705157_chunk_14_enhanced.wav,130.02590942382812,40.68896484375,62.72696304321289,51.57551956176758,13.111875,15.634682301348969,13.1190208333,Hindi,Male,S4259257200319095,5348024557705157_chunk_14_enhanced.wav,3.8125,,,IndicVoices-R,0.984375,24.375,4.495157241821289,/data-3/praveen/ivr
जब रीट के एग्जाम में मैं क्वालीफाई हुआ तो उसके बाद में मुझे राजस्थान टीचर का पद प्राप्त हुआ यह पद,5348024557653906_chunk_5_enhanced.wav,131.44598388671875,34.940895080566406,64.59390258789062,43.5166130065918,9.871875,9.825894270338717,10.431,Hindi,Male,S4259888700374461,5348024557653906_chunk_5_enhanced.wav,2.78125,,,IndicVoices-R,0.9453125,21.5,3.939830780029297,/data-3/praveen/ivr
जी हमारा पसंदिता टीवी सो तारक मेहता का उल्टा चज़्मा है हमें ये दो हजार आठ से देखते आ रहे हैं और आज तक देख रहे हैं हमें ये सो देखना बहोत पसंद है,5348024557600437_chunk_1_enhanced.wav,105.90401458740234,8.304596900939941,50.01557540893555,58.144569396972656,13.398750000000003,10.67263737288926,13.4080208333,Hindi,Male,S4259366400336105,5348024557600437_chunk_1_enhanced.wav,3.453125,,,IndicVoices-R,0.96484375,21.5,4.523114204406738,/data-3/praveen/ivr
