uid,native_word,english_word,source,score,lang
hin179416,एस्वातीनी,eswatini,Wikidata,,hin
hin180453,कुशमहि,kusmhi,Wikidata,,hin
hin189534,रिकेल्टन,rickelton,Wikidata,,hin
hin181228,सत्यनारायणाचार्य,satyanarayanacharya,Wikidata,,hin
hin182134,चारोएन,charoen,Wikidata,,hin
hin190051,भुरकी,bhurki,Wikidata,,hin
hin186562,सेवस्तोपोल,sevastopol,Wikidata,,hin
hin176428,दुग्गल,dugal,Wikidata,,hin
hin181567,देपुर,depur,Wikidata,,hin
hin177140,ज़ुत्शि,zutshi,Wikidata,,hin
hin184959,चौगुले,chougule,Wikidata,,hin
hin187232,तुमैन,tumain,Wikidata,,hin
hin173534,सुमोथनाथ,sumathnath,Wikidata,,hin
hin182624,जंजगिर,janjgir,Wikidata,,hin
hin169370,मन्ने,manne,Wikidata,,hin
hin177025,हुआंगलिन्ग,huangling,Wikidata,,hin
hin183341,कौन्डारा,koundara,Wikidata,,hin
hin189948,सेडीझाली,sedezhalie,Wikidata,,hin
hin189031,दुर्गाचक,durgachak,Wikidata,,hin
hin171983,गोलेस्तान,golestan,Wikidata,,hin
hin171313,कलां,chuchela,Wikidata,,hin
hin171858,रेंटाचिंताला,rentachintala,Wikidata,,hin
hin175643,मल्लवरम,mallavaram,Wikidata,,hin
hin174725,मिंजीआं,minjian,Wikidata,,hin
hin177170,पद्मालय,padmalaya,Wikidata,,hin
hin182494,उमैर,umair,Wikidata,,hin
hin166313,करारा,carrara,Wikidata,,hin
hin170269,इज़ुमिसानो,izumisano,Wikidata,,hin
hin178522,हांजोंग,hanzhong,Wikidata,,hin
hin168407,गेर्हार्ड,gerhard,Wikidata,,hin
hin179048,लैकोम्बे,lacombe,Wikidata,,hin
hin189715,नगरीआ,nagaria,Wikidata,,hin
hin169656,रामवीर,ramveer,Wikidata,,hin
hin187816,कोलोरिआंग,koloriang,Wikidata,,hin
hin179699,कालुंगा,kalunga,Wikidata,,hin
hin171023,सोमेश्वरा,someshwara,Wikidata,,hin
hin174901,लू,lou,Wikidata,,hin
hin180332,अरेपल्लि,arepalli,Wikidata,,hin
hin182470,शेंडी,shendi,Wikidata,,hin
hin182828,नायेफ,nayef,Wikidata,,hin
hin171999,कवियूर,kaviyoor,Wikidata,,hin
hin188488,डिमित्रोवग्राद,dimitrovgrad,Wikidata,,hin
hin171201,कडगरवल्ली,kadagaravalli,Wikidata,,hin
hin189654,प्रसादपुर,prasadpur,Wikidata,,hin
hin188786,हुइला,huila,Wikidata,,hin
hin176693,मागुरा,magura,Wikidata,,hin
hin174572,रोरणवाला,roranwala,Wikidata,,hin
hin168100,चेट्टुर,chettur,Wikidata,,hin
hin178688,खतुआ,khatua,Wikidata,,hin
hin172232,अमितवा,amitava,Wikidata,,hin
hin181291,कागंग,kagung,Wikidata,,hin
